Product ID,Category,Sub-Category,Product Name,source_filename,file_month
OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,202111_Orders_2021_12_11_17_08_12.csv,202111
TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",202111_Orders_2021_12_11_17_08_12.csv,202111
TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,202111_Orders_2021_12_11_17_08_12.csv,202111
OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",202111_Orders_2021_12_11_17_08_12.csv,202111
FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,202111_Orders_2021_12_11_17_08_12.csv,202111
OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,202111_Orders_2021_12_11_17_08_12.csv,202111
TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,202111_Orders_2021_12_11_17_08_12.csv,202111
TEC-PH-10002483,Technology,Phones,Motorola Moto X,202111_Orders_2021_12_11_17_08_12.csv,202111
OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,202111_Orders_2021_12_11_17_08_12.csv,202111
OFF-AR-10000658,Office Supplies,Art,Newell 324,202111_Orders_2021_12_11_17_08_12.csv,202111
OFF-PA-10001246,Office Supplies,Paper,Xerox 215,202111_Orders_2021_12_11_17_08_12.csv,202111
OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",202111_Orders_2021_12_11_17_08_12.csv,202111
FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",202111_Orders_2021_12_11_17_08_12.csv,202111
TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,202111_Orders_2021_12_11_17_08_12.csv,202111
FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",202111_Orders_2021_12_11_17_08_12.csv,202111
OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,202111_Orders_2021_12_11_17_08_12.csv,202111
OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,202111_Orders_2021_12_11_17_08_12.csv,202111
OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",202111_Orders_2021_12_11_17_08_12.csv,202111
OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,202111_Orders_2021_12_11_17_08_12.csv,202111
OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,202111_Orders_2021_12_11_17_08_12.csv,202111
OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,202111_Orders_2021_12_11_17_08_12.csv,202111
TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,202111_Orders_2021_12_11_17_08_12.csv,202111
FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AR-10000940,Office Supplies,Art,Newell 343,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-FU-20004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10002262,Office Supplies,Paper,Xerox 192,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10000441,Technology,Phones,VTech DS6151,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-LA-10001317,Office Supplies,Labels,Avery 520,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10001685,Office Supplies,Paper,Staples,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AR-10001547,Office Supplies,Art,Newell 311,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-LA-10004853,Office Supplies,Labels,Avery 483,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10000349,Office Supplies,Paper,Staples,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10002496,Technology,Phones,Cisco SPA301,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10002834,Technology,Phones,Google Nexus 5,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10004100,Office Supplies,Paper,Xerox 216,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-20002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10004977,Technology,Phones,GE 30524EE4,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10003363,Office Supplies,Paper,Xerox 204,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AR-10003056,Office Supplies,Art,Newell 341,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AR-10000246,Office Supplies,Art,Newell 318,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-LA-10001404,Office Supplies,Labels,Avery 517,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-LA-10001474,Office Supplies,Labels,Avery 477,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10004609,Office Supplies,Paper,Xerox 221,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AP-20000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-PH-10003273,Technology,Phones,AT&T TR1909W,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,202112_Orders_2022_01_01_18_09_01.csv,202112
TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AR-10003732,Office Supplies,Art,Newell 333,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,202112_Orders_2022_01_01_18_09_01.csv,202112
FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,202112_Orders_2022_01_01_18_09_01.csv,202112
OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,202112_Orders_2022_01_01_18_09_01.csv,202112
